,Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Day,Month,Year,Season
2720,20,2010-02-26,1898193.95,0,32.32,2.754,204.4630869,8.187,26,2,2010,Winter
2721,20,2010-05-03,2119213.72,0,31.75,2.777,204.4940734,8.187,3,5,2010,Spring
2722,20,2010-12-03,2010974.84,0,43.82,2.818,204.5250598,8.187,3,12,2010,Winter
2723,20,2010-03-19,1951848.43,0,47.32,2.844,204.3782258,8.187,19,3,2010,Spring
2724,20,2010-03-26,1894742.95,0,50.49,2.854,204.201755,8.187,26,3,2010,Spring
2725,20,2010-02-04,2405395.22,0,51.0,2.85,204.0252842,7.856,4,2,2010,Winter
2726,20,2010-09-04,2007796.26,0,65.1,2.869,203.8488134,7.856,4,9,2010,Autumn
2727,20,2010-04-16,1985784.59,0,55.43,2.899,203.7307486,7.856,16,4,2010,Spring
2728,20,2010-04-23,1878862.42,0,50.65,2.902,203.6905586,7.856,23,4,2010,Spring
2729,20,2010-04-30,1919053.21,0,54.75,2.921,203.6503685,7.856,30,4,2010,Spring
2730,20,2010-07-05,2137202.38,0,66.74,2.966,203.6101784,7.856,5,7,2010,Summer
2731,20,2010-05-14,2033211.62,0,55.91,2.982,203.6133915,7.856,14,5,2010,Spring
2732,20,2010-05-21,1893736.9,0,60.38,2.958,203.8770235,7.856,21,5,2010,Spring
2733,20,2010-05-28,2065984.95,0,70.97,2.899,204.1406556,7.856,28,5,2010,Spring
2734,20,2010-04-06,2203619.35,0,72.52,2.847,204.4042877,7.856,6,4,2010,Spring
2735,20,2010-11-06,2100489.79,0,67.32,2.809,204.6679198,7.856,6,11,2010,Autumn
2736,20,2010-06-18,2091903.63,0,72.62,2.78,204.670036,7.856,18,6,2010,Summer
2737,20,2010-06-25,1973135.87,0,75.17,2.808,204.5675459,7.856,25,6,2010,Summer
2738,20,2010-02-07,2143676.77,0,70.1,2.815,204.4650559,7.527,7,2,2010,Winter
2739,20,2010-09-07,2107285.85,0,78.09,2.793,204.3625658,7.527,7,9,2010,Autumn
2740,20,2010-07-16,2031852.16,0,75.14,2.783,204.3571656,7.527,16,7,2010,Summer
2741,20,2010-07-23,1900535.9,0,77.75,2.771,204.4812188,7.527,23,7,2010,Summer
2742,20,2010-07-30,1955896.59,0,76.03,2.781,204.605272,7.527,30,7,2010,Summer
2743,20,2010-06-08,1910177.38,0,74.57,2.784,204.7293252,7.527,8,6,2010,Summer
2744,20,2010-08-13,2071022.45,0,75.98,2.805,204.8533784,7.527,13,8,2010,Summer
2745,20,2010-08-20,1975374.56,0,75.34,2.779,204.8217044,7.527,20,8,2010,Summer
2746,20,2010-08-27,1946369.57,0,70.51,2.755,204.7900305,7.527,27,8,2010,Summer
2747,20,2010-03-09,2121561.41,0,75.5,2.715,204.7583566,7.527,9,3,2010,Spring
2748,20,2010-10-09,2014954.79,1,65.02,2.699,204.7266827,7.527,9,10,2010,Autumn
2749,20,2010-09-17,1948359.78,0,65.28,2.706,204.7513279,7.527,17,9,2010,Autumn
2750,20,2010-09-24,1789687.65,0,69.37,2.713,204.8182126,7.527,24,9,2010,Autumn
2751,20,2010-01-10,1933719.21,0,61.08,2.707,204.8850973,7.484,10,1,2010,Winter
2752,20,2010-08-10,2060389.27,0,51.5,2.764,204.951982,7.484,10,8,2010,Summer
2753,20,2010-10-15,1950676.39,0,59.17,2.868,205.0137637,7.484,15,10,2010,Autumn
2754,20,2010-10-22,1893955.27,0,50.52,2.917,205.0627881,7.484,22,10,2010,Autumn
2755,20,2010-10-29,1891816.0,0,57.56,2.921,205.1118126,7.484,29,10,2010,Autumn
2756,20,2010-05-11,2184316.64,0,42.78,2.917,205.160837,7.484,11,5,2010,Spring
2757,20,2010-12-11,2187765.28,0,42.38,2.931,205.2098614,7.484,11,12,2010,Winter
2758,20,2010-11-19,2105058.91,0,45.88,3.0,205.0992811,7.484,19,11,2010,Autumn
2759,20,2010-11-26,2811634.04,1,46.66,3.039,204.9621,7.484,26,11,2010,Autumn
2760,20,2010-03-12,2416051.17,0,35.47,3.046,204.8249189,7.484,12,3,2010,Spring
2761,20,2010-10-12,2752122.08,0,24.27,3.109,204.6877378,7.484,12,10,2010,Autumn
2762,20,2010-12-17,2819193.17,0,24.07,3.14,204.6321194,7.484,17,12,2010,Winter
2763,20,2010-12-24,3766687.43,0,25.17,3.141,204.6376731,7.484,24,12,2010,Winter
2764,20,2010-12-31,1799737.79,1,28.85,3.179,204.6432267,7.484,31,12,2010,Winter
2765,20,2011-07-01,1843030.95,0,31.43,3.193,204.6487803,7.343,1,7,2011,Summer
2766,20,2011-01-14,1884345.01,0,20.39,3.205,204.7026042,7.343,14,1,2011,Winter
2767,20,2011-01-21,1781805.66,0,27.43,3.229,205.0460497,7.343,21,1,2011,Winter
2768,20,2011-01-28,1761506.68,0,23.21,3.237,205.3894952,7.343,28,1,2011,Winter
2769,20,2011-04-02,2351143.07,0,28.58,3.231,205.7329407,7.343,2,4,2011,Spring
2770,20,2011-11-02,2211388.14,1,25.38,3.239,206.0763862,7.343,2,11,2011,Autumn
2771,20,2011-02-18,2258616.24,0,42.95,3.245,206.3694701,7.343,18,2,2011,Winter
2772,20,2011-02-25,1938608.52,0,33.2,3.274,206.6424093,7.343,25,2,2011,Winter
2773,20,2011-04-03,2143424.61,0,37.33,3.433,206.9153485,7.343,3,4,2011,Spring
2774,20,2011-11-03,1990932.77,0,39.53,3.582,207.1882876,7.343,3,11,2011,Autumn
2775,20,2011-03-18,1931668.64,0,44.8,3.631,207.4283845,7.343,18,3,2011,Spring
2776,20,2011-03-25,1824711.21,0,44.83,3.625,207.6553444,7.343,25,3,2011,Spring
2777,20,2011-01-04,1927993.09,0,32.43,3.638,207.8823043,7.287,4,1,2011,Winter
2778,20,2011-08-04,2027056.39,0,47.09,3.72,208.1092642,7.287,4,8,2011,Summer
2779,20,2011-04-15,2057406.33,0,55.0,3.821,208.3172811,7.287,15,4,2011,Spring
2780,20,2011-04-22,2313861.81,0,52.56,3.892,208.4779405,7.287,22,4,2011,Spring
2781,20,2011-04-29,1881788.19,0,62.97,3.962,208.6386,7.287,29,4,2011,Spring
2782,20,2011-06-05,2090838.44,0,53.41,4.046,208.7992595,7.287,5,6,2011,Summer
2783,20,2011-05-13,2036748.53,0,62.26,4.066,208.9599189,7.287,13,5,2011,Spring
2784,20,2011-05-20,1953416.06,0,59.01,4.062,208.7583165,7.287,20,5,2011,Spring
2785,20,2011-05-27,1944433.17,0,69.12,3.985,208.556714,7.287,27,5,2011,Spring
2786,20,2011-03-06,2182246.69,0,73.51,3.922,208.3551116,7.287,6,3,2011,Spring
2787,20,2011-10-06,2135062.04,0,73.64,3.881,208.1535092,7.287,6,10,2011,Autumn
2788,20,2011-06-17,2065191.27,0,66.41,3.842,208.1265604,7.287,17,6,2011,Summer
2789,20,2011-06-24,1950826.32,0,72.4,3.804,208.2306018,7.287,24,6,2011,Summer
2790,20,2011-01-07,2053165.41,0,69.66,3.748,208.3346432,7.274,7,1,2011,Winter
2791,20,2011-08-07,2123787.79,0,74.69,3.711,208.4386847,7.274,7,8,2011,Summer
2792,20,2011-07-15,2039875.75,0,74.88,3.76,208.5309337,7.274,15,7,2011,Summer
2793,20,2011-07-22,1950904.84,0,78.89,3.811,208.5937018,7.274,22,7,2011,Summer
2794,20,2011-07-29,1858440.92,0,77.47,3.829,208.6564699,7.274,29,7,2011,Summer
2795,20,2011-05-08,2189353.63,0,77.8,3.842,208.719238,7.274,8,5,2011,Spring
2796,20,2011-12-08,2052246.4,0,73.52,3.812,208.7820061,7.274,8,12,2011,Winter
2797,20,2011-08-19,1990017.93,0,71.25,3.747,208.8424359,7.274,19,8,2011,Summer
2798,20,2011-08-26,1933577.2,0,70.15,3.704,208.902476,7.274,26,8,2011,Summer
2799,20,2011-02-09,2141765.98,0,70.82,3.703,208.9625161,7.274,9,2,2011,Winter
2800,20,2011-09-09,2050542.56,1,68.74,3.738,209.0225562,7.274,9,9,2011,Autumn
2801,20,2011-09-16,1979009.46,0,64.02,3.742,209.1893892,7.274,16,9,2011,Autumn
2802,20,2011-09-23,1888119.7,0,62.15,3.711,209.4986126,7.274,23,9,2011,Autumn
2803,20,2011-09-30,1945808.26,0,63.44,3.645,209.807836,7.274,30,9,2011,Autumn
2804,20,2011-07-10,2135982.79,0,52.42,3.583,210.1170595,7.082,10,7,2011,Summer
2805,20,2011-10-14,2010107.68,0,62.54,3.541,210.4027602,7.082,14,10,2011,Autumn
2806,20,2011-10-21,2104241.9,0,53.69,3.57,210.5473252,7.082,21,10,2011,Autumn
2807,20,2011-10-28,2065421.52,0,49.36,3.569,210.6918901,7.082,28,10,2011,Autumn
2808,20,2011-04-11,2284106.6,0,43.88,3.551,210.8364551,7.082,11,4,2011,Spring
2809,20,2011-11-11,2269975.85,0,47.27,3.53,210.9810201,7.082,11,11,2011,Autumn
2810,20,2011-11-18,2169933.82,0,49.3,3.53,211.1847207,7.082,18,11,2011,Autumn
2811,20,2011-11-25,2906233.25,1,46.38,3.492,211.4120757,7.082,25,11,2011,Autumn
2812,20,2011-02-12,2298776.83,0,46.32,3.452,211.6394306,7.082,12,2,2011,Winter
2813,20,2011-09-12,2546123.78,0,41.64,3.415,211.8667856,7.082,12,9,2011,Autumn
2814,20,2011-12-16,2762816.65,0,37.16,3.413,212.0685039,7.082,16,12,2011,Winter
2815,20,2011-12-23,3555371.03,0,40.19,3.389,212.2360401,7.082,23,12,2011,Winter
2816,20,2011-12-30,2043245.0,1,36.35,3.389,212.4035763,7.082,30,12,2011,Winter
2817,20,2012-06-01,1964701.94,0,33.42,3.422,212.5711125,6.961,1,6,2012,Summer
2818,20,2012-01-13,1911510.64,0,37.79,3.513,212.7386486,6.961,13,1,2012,Winter
2819,20,2012-01-20,1892775.94,0,27.65,3.533,212.8336399,6.961,20,1,2012,Winter
2820,20,2012-01-27,1761016.51,0,37.19,3.567,212.9286312,6.961,27,1,2012,Winter
2821,20,2012-03-02,2203523.2,0,39.93,3.617,213.0236225,6.961,2,3,2012,Spring
2822,20,2012-10-02,2462978.28,1,33.47,3.64,213.1186138,6.961,2,10,2012,Autumn
2823,20,2012-02-17,2309025.16,0,31.11,3.695,213.2732106,6.961,17,2,2012,Winter
2824,20,2012-02-24,2045837.55,0,39.79,3.739,213.4725116,6.961,24,2,2012,Winter
2825,20,2012-02-03,2148822.76,0,39.98,3.816,213.6718127,6.961,3,2,2012,Winter
2826,20,2012-09-03,2139265.4,0,41.14,3.848,213.8711137,6.961,3,9,2012,Autumn
2827,20,2012-03-16,2064991.71,0,53.73,3.862,214.0167132,6.961,16,3,2012,Spring
2828,20,2012-03-23,1992436.96,0,66.11,3.9,214.0907105,6.961,23,3,2012,Spring
2829,20,2012-03-30,2074721.74,0,51.52,3.953,214.1647079,6.961,30,3,2012,Spring
2830,20,2012-06-04,2565259.92,0,50.06,3.996,214.2387053,7.139,4,6,2012,Summer
2831,20,2012-04-13,2045396.06,0,45.68,4.044,214.3127027,7.139,13,4,2012,Spring
2832,20,2012-04-20,1884427.84,0,60.11,4.027,214.3675045,7.139,20,4,2012,Spring
2833,20,2012-04-27,1886503.93,0,47.64,4.004,214.4223063,7.139,27,4,2012,Spring
2834,20,2012-04-05,2163510.89,0,62.74,3.951,214.4771081,7.139,5,4,2012,Spring
2835,20,2012-11-05,2168097.11,0,63.19,3.889,214.5319099,7.139,5,11,2012,Autumn
2836,20,2012-05-18,2039222.26,0,60.99,3.848,214.5485571,7.139,18,5,2012,Spring
2837,20,2012-05-25,2114989.0,0,70.04,3.798,214.5499425,7.139,25,5,2012,Spring
2838,20,2012-01-06,2143126.59,0,73.67,3.742,214.5513278,7.139,6,1,2012,Winter
2839,20,2012-08-06,2231962.13,0,62.01,3.689,214.5527132,7.139,6,8,2012,Summer
2840,20,2012-06-15,2165160.29,0,71.51,3.62,214.5653243,7.139,15,6,2012,Summer
2841,20,2012-06-22,2060588.69,0,76.51,3.564,214.606,7.139,22,6,2012,Summer
2842,20,2012-06-29,2055952.61,0,74.15,3.506,214.6466757,7.139,29,6,2012,Summer
2843,20,2012-06-07,2358055.3,0,79.2,3.475,214.6873514,7.28,7,6,2012,Summer
2844,20,2012-07-13,2134680.12,0,78.27,3.523,214.728027,7.28,13,7,2012,Summer
2845,20,2012-07-20,1970170.29,0,76.04,3.567,214.7331351,7.28,20,7,2012,Summer
2846,20,2012-07-27,1911559.1,0,74.6,3.647,214.7382432,7.28,27,7,2012,Summer
2847,20,2012-03-08,2094515.71,0,74.73,3.654,214.7433514,7.28,8,3,2012,Spring
2848,20,2012-10-08,2144245.39,0,75.4,3.722,214.7484595,7.28,8,10,2012,Autumn
2849,20,2012-08-17,2045061.22,0,69.57,3.807,214.825578,7.28,17,8,2012,Summer
2850,20,2012-08-24,2005341.43,0,68.27,3.834,214.9567044,7.28,24,8,2012,Summer
2851,20,2012-08-31,2062481.56,0,72.66,3.867,215.0878309,7.28,31,8,2012,Summer
2852,20,2012-07-09,2080529.06,1,76.36,3.911,215.2189573,7.28,9,7,2012,Summer
2853,20,2012-09-14,2047949.98,0,64.84,3.948,215.3583757,7.28,14,9,2012,Autumn
2854,20,2012-09-21,2028587.24,0,60.94,4.038,215.5475459,7.28,21,9,2012,Autumn
2855,20,2012-09-28,2008350.58,0,58.65,3.997,215.7367162,7.28,28,9,2012,Autumn
2856,20,2012-05-10,2246411.89,0,60.77,3.985,215.9258865,7.293,10,5,2012,Spring
2857,20,2012-12-10,2162951.36,0,47.2,4.0,216.1150568,7.293,10,12,2012,Winter
2858,20,2012-10-19,1999363.49,0,56.26,3.969,216.1464699,7.293,19,10,2012,Autumn
2859,20,2012-10-26,2031650.55,0,60.04,3.882,216.1515902,7.293,26,10,2012,Autumn
2860,21,2010-05-02,798593.88,0,39.05,2.572,210.7526053,8.324,2,5,2010,Spring
2861,21,2010-12-02,809321.44,1,37.77,2.548,210.8979935,8.324,2,12,2010,Winter
2862,21,2010-02-19,867283.25,0,39.75,2.514,210.9451605,8.324,19,2,2010,Winter
2863,21,2010-02-26,749597.24,0,45.31,2.561,210.9759573,8.324,26,2,2010,Winter
2864,21,2010-05-03,747444.32,0,48.61,2.625,211.0067542,8.324,3,5,2010,Spring
2865,21,2010-12-03,712312.89,0,57.1,2.667,211.037551,8.324,3,12,2010,Winter
2866,21,2010-03-19,727070.0,0,54.68,2.72,210.8733316,8.324,19,3,2010,Spring
2867,21,2010-03-26,686497.53,0,51.66,2.732,210.6766095,8.324,26,3,2010,Spring
2868,21,2010-02-04,753664.12,0,64.12,2.719,210.4798874,8.2,4,2,2010,Winter
2869,21,2010-09-04,751181.4,0,65.74,2.77,210.2831653,8.2,4,9,2010,Autumn
2870,21,2010-04-16,716026.51,0,67.87,2.808,210.1495463,8.2,16,4,2010,Spring
2871,21,2010-04-23,718780.59,0,64.21,2.795,210.1000648,8.2,23,4,2010,Spring
2872,21,2010-04-30,680532.69,0,66.93,2.78,210.0505833,8.2,30,4,2010,Spring
2873,21,2010-07-05,744969.42,0,70.87,2.835,210.0011018,8.2,5,7,2010,Summer
2874,21,2010-05-14,723559.88,0,73.08,2.854,209.9984585,8.2,14,5,2010,Spring
2875,21,2010-05-21,753361.72,0,74.24,2.826,210.2768443,8.2,21,5,2010,Spring
2876,21,2010-05-28,755214.26,0,80.94,2.759,210.5552301,8.2,28,5,2010,Spring
2877,21,2010-04-06,806012.48,0,82.68,2.705,210.833616,8.2,6,4,2010,Spring
2878,21,2010-11-06,784305.55,0,83.51,2.668,211.1120018,8.2,6,11,2010,Autumn
2879,21,2010-06-18,785104.29,0,86.18,2.637,211.1096543,8.2,18,6,2010,Summer
2880,21,2010-06-25,769848.75,0,87.01,2.653,210.9950134,8.2,25,6,2010,Summer
2881,21,2010-02-07,711470.8,0,82.29,2.669,210.8803726,8.099,7,2,2010,Winter
2882,21,2010-09-07,714677.47,0,81.67,2.642,210.7657317,8.099,7,9,2010,Autumn
2883,21,2010-07-16,755098.41,0,85.61,2.623,210.7577954,8.099,16,7,2010,Summer
2884,21,2010-07-23,765823.48,0,87.17,2.608,210.8921319,8.099,23,7,2010,Summer
2885,21,2010-07-30,715876.27,0,83.59,2.64,211.0264684,8.099,30,7,2010,Summer
2886,21,2010-06-08,739279.19,0,90.3,2.627,211.1608049,8.099,8,6,2010,Summer
2887,21,2010-08-13,793589.18,0,89.65,2.692,211.2951413,8.099,13,8,2010,Summer
2888,21,2010-08-20,848873.28,0,89.58,2.664,211.2596586,8.099,20,8,2010,Summer
2889,21,2010-08-27,855882.57,0,86.2,2.619,211.2241759,8.099,27,8,2010,Summer
2890,21,2010-03-09,727772.8,0,82.57,2.577,211.1886931,8.099,9,3,2010,Spring
2891,21,2010-10-09,674055.81,1,79.3,2.565,211.1532104,8.099,9,10,2010,Autumn
2892,21,2010-09-17,684340.86,0,83.03,2.582,211.1806415,8.099,17,9,2010,Autumn
2893,21,2010-09-24,671688.06,0,80.79,2.624,211.2552578,8.099,24,9,2010,Autumn
2894,21,2010-01-10,677158.39,0,70.28,2.603,211.3298742,8.163,10,1,2010,Winter
2895,21,2010-08-10,680579.49,0,65.76,2.633,211.4044906,8.163,10,8,2010,Summer
2896,21,2010-10-15,693412.05,0,68.61,2.72,211.4713286,8.163,15,10,2010,Autumn
2897,21,2010-10-22,710668.45,0,70.72,2.725,211.5187208,8.163,22,10,2010,Autumn
2898,21,2010-10-29,731756.65,0,67.51,2.716,211.5661131,8.163,29,10,2010,Autumn
2899,21,2010-05-11,719888.76,0,58.71,2.689,211.6135053,8.163,11,5,2010,Spring
2900,21,2010-12-11,735796.38,0,60.95,2.728,211.6608975,8.163,11,12,2010,Winter
2901,21,2010-11-19,756288.89,0,51.71,2.771,211.5470304,8.163,19,11,2010,Autumn
2902,21,2010-11-26,1245628.61,1,62.96,2.735,211.4062867,8.163,26,11,2010,Autumn
2903,21,2010-03-12,829210.73,0,50.43,2.708,211.265543,8.163,12,3,2010,Spring
2904,21,2010-10-12,943891.64,0,46.35,2.843,211.1247993,8.163,12,10,2010,Autumn
2905,21,2010-12-17,1147556.83,0,48.63,2.869,211.0645458,8.163,17,12,2010,Winter
2906,21,2010-12-24,1587257.78,0,51.29,2.886,211.0646599,8.163,24,12,2010,Winter
2907,21,2010-12-31,672903.23,1,47.19,2.943,211.064774,8.163,31,12,2010,Winter
2908,21,2011-07-01,629152.06,0,44.24,2.976,211.0648881,8.028,1,7,2011,Summer
2909,21,2011-01-14,650789.13,0,34.14,2.983,211.1176713,8.028,14,1,2011,Winter
2910,21,2011-01-21,663941.73,0,42.72,3.016,211.4864691,8.028,21,1,2011,Winter
2911,21,2011-01-28,649878.29,0,44.04,3.01,211.8552668,8.028,28,1,2011,Winter
2912,21,2011-04-02,596218.24,0,36.33,2.989,212.2240646,8.028,2,4,2011,Spring
2913,21,2011-11-02,771908.51,1,34.61,3.022,212.5928624,8.028,2,11,2011,Autumn
2914,21,2011-02-18,884701.92,0,59.87,3.045,212.9033115,8.028,18,2,2011,Winter
2915,21,2011-02-25,768313.85,0,61.27,3.065,213.190421,8.028,25,2,2011,Winter
2916,21,2011-04-03,796277.72,0,59.52,3.288,213.4775305,8.028,3,4,2011,Spring
2917,21,2011-11-03,763479.9,0,54.69,3.459,213.7646401,8.028,3,11,2011,Autumn
2918,21,2011-03-18,793569.0,0,63.26,3.488,214.0156238,8.028,18,3,2011,Spring
2919,21,2011-03-25,753711.32,0,70.33,3.473,214.2521573,8.028,25,3,2011,Spring
2920,21,2011-01-04,732056.37,0,56.36,3.524,214.4886908,7.931,4,1,2011,Winter
2921,21,2011-08-04,744782.89,0,68.62,3.622,214.7252242,7.931,4,8,2011,Summer
2922,21,2011-04-15,768390.05,0,71.01,3.743,214.9420631,7.931,15,4,2011,Spring
2923,21,2011-04-22,801302.01,0,70.79,3.807,215.1096657,7.931,22,4,2011,Spring
2924,21,2011-04-29,783250.75,0,70.19,3.81,215.2772683,7.931,29,4,2011,Spring
2925,21,2011-06-05,718898.33,0,61.87,3.906,215.4448709,7.931,5,6,2011,Summer
2926,21,2011-05-13,754236.7,0,75.04,3.899,215.6124735,7.931,13,5,2011,Spring
2927,21,2011-05-20,744836.56,0,68.36,3.907,215.3834778,7.931,20,5,2011,Spring
2928,21,2011-05-27,744389.81,0,76.86,3.786,215.1544822,7.931,27,5,2011,Spring
2929,21,2011-03-06,773878.58,0,83.82,3.699,214.9254865,7.931,6,3,2011,Spring
2930,21,2011-10-06,794397.89,0,84.71,3.648,214.6964908,7.931,6,10,2011,Autumn
2931,21,2011-06-17,823220.43,0,87.54,3.637,214.6513538,7.931,17,6,2011,Summer
2932,21,2011-06-24,771298.98,0,85.72,3.594,214.7441108,7.931,24,6,2011,Summer
2933,21,2011-01-07,784639.12,0,87.57,3.524,214.8368678,7.852,7,1,2011,Winter
2934,21,2011-08-07,734099.4,0,89.16,3.48,214.9296249,7.852,7,8,2011,Summer
2935,21,2011-07-15,728311.15,0,91.05,3.575,215.0134426,7.852,15,7,2011,Summer
2936,21,2011-07-22,784490.67,0,90.27,3.651,215.0749122,7.852,22,7,2011,Summer
2937,21,2011-07-29,751167.12,0,91.56,3.682,215.1363819,7.852,29,7,2011,Summer
2938,21,2011-05-08,783614.89,0,94.22,3.684,215.1978515,7.852,8,5,2011,Spring
2939,21,2011-12-08,776933.37,0,92.32,3.638,215.2593211,7.852,8,12,2011,Winter
2940,21,2011-08-19,855546.5,0,90.11,3.554,215.3229307,7.852,19,8,2011,Summer
2941,21,2011-08-26,821127.53,0,92.07,3.523,215.386897,7.852,26,8,2011,Summer
2942,21,2011-02-09,705557.8,0,91.94,3.533,215.4508632,7.852,9,2,2011,Winter
2943,21,2011-09-09,653989.65,1,78.87,3.546,215.5148295,7.852,9,9,2011,Autumn
2944,21,2011-09-16,653525.84,0,80.62,3.526,215.6944378,7.852,16,9,2011,Autumn
2945,21,2011-09-23,681913.29,0,75.68,3.467,216.0282356,7.852,23,9,2011,Autumn
2946,21,2011-09-30,651970.48,0,78.91,3.355,216.3620333,7.852,30,9,2011,Autumn
2947,21,2011-07-10,663452.46,0,71.64,3.285,216.6958311,7.441,10,7,2011,Summer
2948,21,2011-10-14,671379.44,0,69.79,3.274,217.0048261,7.441,14,10,2011,Autumn
2949,21,2011-10-21,729036.06,0,65.16,3.353,217.1650042,7.441,21,10,2011,Autumn
2950,21,2011-10-28,738812.0,0,65.46,3.372,217.3251824,7.441,28,10,2011,Autumn
2951,21,2011-04-11,767358.37,0,56.01,3.332,217.4853605,7.441,11,4,2011,Spring
2952,21,2011-11-11,757369.87,0,59.8,3.297,217.6455387,7.441,11,11,2011,Autumn
2953,21,2011-11-18,737014.09,0,61.9,3.308,217.8670218,7.441,18,11,2011,Autumn
2954,21,2011-11-25,1219263.4,1,56.43,3.236,218.1130269,7.441,25,11,2011,Autumn
2955,21,2011-02-12,793184.25,0,48.72,3.172,218.3590319,7.441,12,2,2011,Winter
2956,21,2011-09-12,897747.13,0,41.44,3.158,218.605037,7.441,12,9,2011,Autumn
2957,21,2011-12-16,1027584.51,0,50.56,3.159,218.8217928,7.441,16,12,2011,Winter
2958,21,2011-12-23,1384552.17,0,46.54,3.112,218.9995495,7.441,23,12,2011,Winter
2959,21,2011-12-30,804362.36,1,45.16,3.129,219.1773063,7.441,30,12,2011,Winter
2960,21,2012-06-01,640181.86,0,48.1,3.157,219.355063,7.057,1,6,2012,Summer
2961,21,2012-01-13,631181.25,0,45.0,3.261,219.5328198,7.057,13,1,2012,Winter
2962,21,2012-01-20,651178.2,0,52.21,3.268,219.6258417,7.057,20,1,2012,Winter
2963,21,2012-01-27,611258.71,0,50.79,3.29,219.7188636,7.057,27,1,2012,Winter
2964,21,2012-03-02,680725.43,0,55.83,3.36,219.8118854,7.057,2,3,2012,Spring
2965,21,2012-10-02,770652.79,1,46.52,3.409,219.9049073,7.057,2,10,2012,Autumn
2966,21,2012-02-17,834663.52,0,45.03,3.51,220.0651993,7.057,17,2,2012,Winter
2967,21,2012-02-24,747099.07,0,54.81,3.555,220.275944,7.057,24,2,2012,Winter
2968,21,2012-02-03,764385.4,0,59.3,3.63,220.4866886,7.057,3,2,2012,Winter
2969,21,2012-09-03,755084.4,0,57.16,3.669,220.6974332,7.057,3,9,2012,Autumn
2970,21,2012-03-16,767338.32,0,63.39,3.734,220.8498468,7.057,16,3,2012,Spring
2971,21,2012-03-23,729759.97,0,62.96,3.787,220.9244858,7.057,23,3,2012,Spring
2972,21,2012-03-30,724798.76,0,67.87,3.845,220.9991248,7.057,30,3,2012,Spring
2973,21,2012-06-04,761956.58,0,69.02,3.891,221.0737638,6.891,4,6,2012,Summer
2974,21,2012-04-13,769319.04,0,69.03,3.891,221.1484028,6.891,13,4,2012,Spring
2975,21,2012-04-20,734858.91,0,66.97,3.877,221.2021074,6.891,20,4,2012,Spring
2976,21,2012-04-27,674829.58,0,69.21,3.814,221.255812,6.891,27,4,2012,Spring
2977,21,2012-04-05,697645.32,0,77.53,3.749,221.3095166,6.891,5,4,2012,Spring
2978,21,2012-11-05,649945.54,0,74.14,3.688,221.3632212,6.891,5,11,2012,Autumn
2979,21,2012-05-18,700554.16,0,72.42,3.63,221.380331,6.891,18,5,2012,Spring
2980,21,2012-05-25,722891.24,0,79.49,3.561,221.3828029,6.891,25,5,2012,Spring
2981,21,2012-01-06,695439.83,0,79.24,3.501,221.3852748,6.891,6,1,2012,Winter
2982,21,2012-08-06,707895.72,0,79.47,3.452,221.3877467,6.891,6,8,2012,Summer
2983,21,2012-06-15,727049.04,0,81.51,3.393,221.4009901,6.891,15,6,2012,Summer
2984,21,2012-06-22,735870.0,0,81.78,3.346,221.4411622,6.891,22,6,2012,Summer
2985,21,2012-06-29,716341.39,0,88.05,3.286,221.4813343,6.891,29,6,2012,Summer
2986,21,2012-06-07,693013.59,0,85.26,3.227,221.5215064,6.565,7,6,2012,Summer
2987,21,2012-07-13,668132.36,0,82.51,3.256,221.5616784,6.565,13,7,2012,Summer
2988,21,2012-07-20,691200.33,0,84.25,3.311,221.5701123,6.565,20,7,2012,Summer
2989,21,2012-07-27,677789.14,0,88.09,3.407,221.5785461,6.565,27,7,2012,Summer
2990,21,2012-03-08,693785.85,0,91.57,3.417,221.5869799,6.565,8,3,2012,Spring
2991,21,2012-10-08,700272.01,0,89.57,3.494,221.5954138,6.565,8,10,2012,Autumn
2992,21,2012-08-17,751963.81,0,85.55,3.571,221.6751459,6.565,17,8,2012,Summer
2993,21,2012-08-24,802003.61,0,77.72,3.62,221.8083518,6.565,24,8,2012,Summer
2994,21,2012-08-31,763867.59,0,83.58,3.638,221.9415576,6.565,31,8,2012,Summer
2995,21,2012-07-09,642827.29,1,88.4,3.73,222.0747635,6.565,9,7,2012,Summer
2996,21,2012-09-14,628494.63,0,76.1,3.717,222.2174395,6.565,14,9,2012,Autumn
2997,21,2012-09-21,667151.46,0,71.54,3.721,222.4169362,6.565,21,9,2012,Autumn
2998,21,2012-09-28,647097.65,0,80.38,3.666,222.6164329,6.565,28,9,2012,Autumn
2999,21,2012-05-10,651768.91,0,70.28,3.617,222.8159296,6.17,10,5,2012,Spring
3000,21,2012-12-10,653043.44,0,61.53,3.601,223.0154263,6.17,10,12,2012,Winter
3001,21,2012-10-19,641368.14,0,68.52,3.594,223.0598077,6.17,19,10,2012,Autumn
3002,21,2012-10-26,675202.87,0,70.5,3.506,223.0783366,6.17,26,10,2012,Autumn
3003,22,2010-05-02,1033017.37,0,24.36,2.788,135.3524608,8.283,2,5,2010,Spring
3004,22,2010-12-02,1022571.25,1,28.14,2.771,135.4113076,8.283,2,12,2010,Winter
3005,22,2010-02-19,988467.61,0,31.96,2.747,135.4657781,8.283,19,2,2010,Winter
